brand_name,model_name,year,megapixels,sensor_size,model_url,model_image_url,model_image_base64
Kyocera,Kyocera Finecam L30,2003,3.34,"1/2.7"" (~ 5.33 x 4 mm)",specs/kyocera_finecam-l30/,images/cameras/kyocera_L30.png,
Kyocera,Kyocera Finecam S3X,2002,3.34,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/kyocera_finecam-s3x/,images/cameras/kyocera_s3x.png,
Kyocera,Kyocera Finecam S3L,2002,3.34,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/kyocera_finecam-s3l/,images/cameras/kyocera_s3L.png,
Kyocera,Kyocera Finecam S5,2002,5.20,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/kyocera_finecam-s5/,images/cameras/kyocera_s5.png,
Kyocera,Kyocera Finecam S4,2002,4.13,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/kyocera_finecam-s4/,images/cameras/kyocera_s4.png,
Kyocera,Kyocera Finecam S3,2001,3.34,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/kyocera_finecam-s3/,images/cameras/kyocera_s3.png,
Kyocera,Kyocera Finecam 3300,2000,3.10,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/kyocera_finecam-3300/,images/cameras/camera.png,
Minolta,Minolta DiMAGE G500,2003,5.40,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/minolta_dimage-g500/,images/cameras/minolta_G500.png,
Minolta,Minolta DiMAGE X20,2003,2.10,"1/3.2"" (~ 4.5 x 3.37 mm)",specs/minolta_dimage-x20/,images/cameras/minolta_X20.png,
Minolta,Minolta DiMAGE S414,2003,4.10,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/minolta_dimage-s414/,images/cameras/minolta_S414.png,
Minolta,Minolta DiMAGE G400,2003,4.23,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/minolta_dimage-g400/,images/cameras/minolta_G400.png,
Minolta,Minolta DiMAGE Xt,2003,3.34,"1/2.7"" (~ 5.33 x 4 mm)",specs/minolta_dimage-xt/,images/cameras/minolta_Xt.png,
Minolta,Minolta DiMAGE E323,2003,3.20,"1/2.7"" (~ 5.33 x 4 mm)",specs/minolta_dimage-e323/,images/cameras/minolta_E323.png,
Minolta,Minolta DiMAGE E223,2003,2.10,"1/2.7"" (~ 5.33 x 4 mm)",specs/minolta_dimage-e223/,images/cameras/minolta_E223.png,
Minolta,Minolta DiMAGE Z1,2003,3.20,"1/2.7"" (~ 5.33 x 4 mm)",specs/minolta_dimage-z1/,images/cameras/minolta_Z1.png,
Minolta,Minolta DiMAGE F200,2003,4.10,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/minolta_dimage-f200/,images/cameras/minolta_F200.png,
Minolta,Minolta DiMAGE A1,2003,5.30,"2/3"" (~ 8.8 x 6.6 mm)",specs/minolta_dimage-a1/,images/cameras/minolta_A1.png,
Minolta,Minolta DiMAGE F300,2003,5.24,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/minolta_dimage-f300/,images/cameras/minolta_F300.png,
Minolta,Minolta DiMAGE 7i,2002,5.24,"2/3"" (~ 8.8 x 6.6 mm)",specs/minolta_dimage-7i/,images/cameras/minolta_7i.png,
Minolta,Minolta DiMAGE F100,2002,4.10,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/minolta_dimage-f100/,images/cameras/minolta_F100.png,
Minolta,Minolta DiMAGE 7Hi,2002,5.24,"2/3"" (~ 8.8 x 6.6 mm)",specs/minolta_dimage-7hi/,images/cameras/minolta_7hi.png,
Minolta,Minolta DiMAGE S404,2002,4.10,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/minolta_dimage-s404/,images/cameras/minolta_S404.png,
Minolta,Minolta DiMAGE Xi,2002,3.34,"1/2.7"" (~ 5.33 x 4 mm)",specs/minolta_dimage-xi/,images/cameras/minolta_Xi.png,
Minolta,Minolta DiMAGE X,2002,2.10,"1/2.7"" (~ 5.33 x 4 mm)",specs/minolta_dimage-x/,images/cameras/minolta_X.png,
Minolta,Minolta DiMAGE 7,2001,5.24,"2/3"" (~ 8.8 x 6.6 mm)",specs/minolta_dimage-7/,images/cameras/minolta_7.png,
Minolta,Minolta DiMAGE 5,2001,3.34,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/minolta_dimage-5/,images/cameras/minolta_5.png,
Minolta,Minolta DiMAGE S304,2001,3.34,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/minolta_dimage-s304/,images/cameras/minolta_S304.png,
Minolta,Minolta DiMAGE E201,2001,2.30,"1/1.7"" (~ 7.53 x 5.64 mm)",specs/minolta_dimage-e201/,images/cameras/minolta_E201.png,
Minolta,Minolta DiMAGE E203,2001,2.30,"1/2.7"" (~ 5.33 x 4 mm)",specs/minolta_dimage-e203/,images/cameras/minolta_E203.png,
Minolta,Minolta DiMAGE 2300,2000,2.30,"1/1.7"" (~ 7.53 x 5.64 mm)",specs/minolta_dimage-2300/,images/cameras/minolta_2300.png,
Minolta,Minolta DiMAGE 2330,2000,2.30,"1/1.7"" (~ 7.53 x 5.64 mm)",specs/minolta_dimage-2330/,images/cameras/minolta_2330.png,
Minolta,Minolta RD-3000,1999,2.70,"1/2"" (~ 6.4 x 4.8 mm)",specs/minolta_rd-3000/,images/cameras/camera.png,
Minolta,Minolta DiMAGE EX 1500 Zoom,1998,1.40,"1/2"" (~ 6.4 x 4.8 mm)",specs/minolta_dimage-ex-1500-zoom/,images/cameras/camera.png,
Minolta,Minolta DiMAGE EX 1500 Wide,1998,1.40,"1/2"" (~ 6.4 x 4.8 mm)",specs/minolta_dimage-ex-1500-wide/,images/cameras/camera.png,
Minox,Minox DCC 14.0,2013,14.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/minox_dcc-14.0/,images/cameras/minox_dcc-14-0.png,
Minox,Minox DC 1422,2012,14.00,"1/2.33"" (~ 6.08 x 4.56 mm)",specs/minox_dc-1422/,images/cameras/minox_dc1422.png,
Minox,Minox DC 1233,2011,12.00,"1/2.33"" (~ 6.08 x 4.56 mm)",specs/minox_dc-1233/,images/cameras/minox_dc_1233.png,
Minox,Minox DCC 5.1,2010,5.10,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/minox_dcc-5.1/,images/cameras/minox.png,
Minox,Minox DC 1222,2010,12.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/minox_dc-1222/,images/cameras/minox_dc_1222.png,
Minox,Minox DC 1055,2010,10.00,"1/2.33"" (~ 6.08 x 4.56 mm)",specs/minox_dc-1055/,images/cameras/minox_dc_1055.png,
Minox,Minox DC 9011 WP,2010,9.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/minox_dc-9011-wp/,images/cameras/minox_dc_9010wp.png,
Minox,Minox DC 1211,2009,12.00,"1/2.33"" (~ 6.08 x 4.56 mm)",specs/minox_dc-1211/,images/cameras/minox_dc_1211.png,
Minox,Minox DC 1044,2009,10.00,"1/2.33"" (~ 6.08 x 4.56 mm)",specs/minox_dc-1044/,images/cameras/minox_dc_1044.png,
Minox,Minox DCC 5.0 White Edition,2009,5.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/minox_dcc-5.0-white-edition/,images/cameras/minox_dcc_white_edition.png,
Minox,Minox DC 7411,2008,7.20,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/minox_dc-7411/,images/cameras/minox_dc_7411.png,
Minox,Minox DC 1033,2008,10.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/minox_dc-1033/,images/cameras/minox_dc_1033.png,
Minox,Minox DC 8022 WP,2008,8.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/minox_dc-8022-wp/,images/cameras/minox_dc_8022wp.png,
Minox,Minox DCC Rolleiflex AF 5.0,2008,3.00,"1/2"" (~ 6.4 x 4.8 mm)",specs/minox_dcc-rolleiflex-af-5.0/,images/cameras/minox_dcc_rolleiflex.png,
Minox,Minox DC 8011,2008,8.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/minox_dc-8011/,images/cameras/minox_dc_8011.png,
Minox,Minox DC 7022,2007,7.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/minox_dc-7022/,images/cameras/minox_dc7022.png,
Minox,Minox DC 6033 WP,2007,6.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/minox_dc-6033-wp/,images/cameras/minox_dc_6033wp.png,
Minox,Minox DC 1022,2007,10.10,"1/1.7"" (~ 7.53 x 5.64 mm)",specs/minox_dc-1022/,images/cameras/minox_dc1022.png,
Minox,Minox DC 7011,2007,7.16,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/minox_dc-7011/,images/cameras/minox_dc7011.png,
Minox,Minox DCC Leica M3 5MP Gold,2006,5.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/minox_dcc-leica-m3-5mp-gold/,images/cameras/minox_dcc_leica_m3_gold.png,
Minox,Minox DC 6011,2006,6.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/minox_dc-6011/,images/cameras/minox_dc6011.png,
Minox,Minox DC 5011,2006,5.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/minox_dc-5011/,images/cameras/minox_dc5011.png,
Minox,Minox DC 1011 Carat,2006,10.10,"1/1.7"" (~ 7.53 x 5.64 mm)",specs/minox_dc-1011-carat/,images/cameras/dc1011_carat.png,
Minox,Minox DC 1011,2006,10.10,"1/1.7"" (~ 7.53 x 5.64 mm)",specs/minox_dc-1011/,images/cameras/minox_dc1011.png,
Minox,Minox DC 8122,2006,8.10,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/minox_dc-8122/,images/cameras/minox_dc8122.png,
Minox,Minox DM 1,2005,3.20,"1/2"" (~ 6.4 x 4.8 mm)",specs/minox_dm-1/,images/cameras/minox_DM1.png,
Minox,Minox Mobi DV,2005,2.10,"1/2"" (~ 6.4 x 4.8 mm)",specs/minox_mobi-dv/,images/cameras/minox_mobiDV.png,
Minox,Minox DC 6211,2005,6.20,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/minox_dc-6211/,images/cameras/minox_dc6211.png,
Minox,Minox DC 5222,2005,5.20,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/minox_dc-5222/,images/cameras/minox_DC5222.png,
Minox,Minox DC 8111,2005,8.10,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/minox_dc-8111/,images/cameras/minox_dc8111.png,
Minox,Minox Classic Leica M3 4MP,2004,3.20,"1/2"" (~ 6.4 x 4.8 mm)",specs/minox_classic-leica-m3-4mp/,images/cameras/minox_classicM3_4.png,
Minox,Minox Classic Leica M3 5MP,2004,3.20,"1/2"" (~ 6.4 x 4.8 mm)",specs/minox_classic-leica-m3-5mp/,images/cameras/minox_classic_leica_m3.png,
Minox,Minox DC 6311,2004,6.36,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/minox_dc-6311/,images/cameras/minox_DC6311.png,
Minox,Minox DC 4211,2004,4.20,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/minox_dc-4211/,images/cameras/minox_DC4211.png,
Minox,Minox DD100,2004,2.10,"1/2"" (~ 6.4 x 4.8 mm)",specs/minox_dd100/,images/cameras/minox_DD100.png,
Minox,Minox Rolleiflex MiniDigi,2004,3.10,"1/2"" (~ 6.4 x 4.8 mm)",specs/minox_rolleiflex-minidigi/,images/cameras/minox_rolleiflex_minidigi.png,
Minox,Minox DD200,2004,3.20,"1/2"" (~ 6.4 x 4.8 mm)",specs/minox_dd200/,images/cameras/minox_DD200.png,
Minox,Minox Classic Leica M3 3MP,2004,2.10,"1/2"" (~ 6.4 x 4.8 mm)",specs/minox_classic-leica-m3-3mp/,images/cameras/minox_classicM3_3.png,
Minox,Minox DC 4011,2003,4.00,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/minox_dc-4011/,images/cameras/minox_DC4011.png,
Minox,Minox DC 5211,2003,5.24,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/minox_dc-5211/,images/cameras/minox_DC5211.png,
Minox,Minox DD1 Diamond,2003,2.00,"1/2"" (~ 6.4 x 4.8 mm)",specs/minox_dd1-diamond/,images/cameras/minox_DD1Diamond.png,
Minox,Minox DC 2133,2003,2.11,"1/3.2"" (~ 4.5 x 3.37 mm)",specs/minox_dc-2133/,images/cameras/minox_DC2133.png,
Minox,Minox DD1,2003,2.10,"1/2"" (~ 6.4 x 4.8 mm)",specs/minox_dd1/,images/cameras/minox_DD1.png,
Minox,Minox DC 2122,2003,2.11,"1/2.7"" (~ 5.33 x 4 mm)",specs/minox_dc-2122/,images/cameras/minox_DC2122.png,
Minox,Minox Classic Leica M3 2.1,2003,2.00,"1/2"" (~ 6.4 x 4.8 mm)",specs/minox_classic-leica-m3-2.1/,images/cameras/minox_classicM3.png,
Minox,Minox DC 3311,2002,3.20,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/minox_dc-3311/,images/cameras/minox_DC3311.png,
Minox,Minox DC 1311,2001,1.30,"1/2.7"" (~ 5.33 x 4 mm)",specs/minox_dc-1311/,images/cameras/minox_DC1311.png,
Minox,Minox DC 2111,2001,2.11,"1/2.7"" (~ 5.33 x 4 mm)",specs/minox_dc-2111/,images/cameras/minox_DC2111.png,
Nokia,Nokia Lumia 1020,2013,41.33,8.64 x 6 mm,specs/nokia_lumia-1020/,images/cameras/nokia_lumia-1020.png,
Nokia,Nokia 808 PureView,2012,41.48,10.82 x 7.52 mm,specs/nokia_808-pureview/,images/cameras/nokia_808_pureview.png,
Praktica,Praktica Luxmedia 16-Z24S,2012,16.10,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/praktica_luxmedia-16-z24s/,images/cameras/praktica_16-z24s.png,
Praktica,Praktica Luxmedia 18-Z36C,2012,18.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/praktica_luxmedia-18-z36c/,images/cameras/praktica_18-z36c.png,
Praktica,Praktica Luxmedia 16-Z52,2012,16.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/praktica_luxmedia-16-z52/,images/cameras/praktica_16-z52.png,
Praktica,Praktica Luxmedia 16-Z12S,2012,16.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/praktica_luxmedia-16-z12s/,images/cameras/praktica_16-z12s.png,
Praktica,Praktica Dpix 1220z,2011,12.20,"1/2.33"" (~ 6.08 x 4.56 mm)",specs/praktica_dpix-1220z/,images/cameras/praktica_dpix_1220z.png,
Praktica,Praktica Luxmedia 16-Z21C,2011,16.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/praktica_luxmedia-16-z21c/,images/cameras/praktica_16-z21c.png,
Praktica,Praktica DCZ 14.2,2011,14.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/praktica_dcz-14.2/,images/cameras/praktica_dcz-14.2.png,
Praktica,Praktica Luxmedia 14-Z50S,2011,14.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/praktica_luxmedia-14-z50s/,images/cameras/praktica_luxmedia_14_z50_s.png,
Praktica,Praktica Luxmedia 14-Z80S,2011,14.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/praktica_luxmedia-14-z80s/,images/cameras/praktica_14-z80s.png,
Praktica,Praktica Luxmedia 14-Z51,2011,14.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/praktica_luxmedia-14-z51/,images/cameras/praktica_14-z51.png,
Praktica,Praktica Luxmedia 16-Z51,2011,16.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/praktica_luxmedia-16-z51/,images/cameras/praktica_16-z51.png,
Praktica,Praktica Luxmedia 16-Z21S,2011,16.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/praktica_luxmedia-16-z21s/,images/cameras/praktica_16-z21s.png,
Praktica,Praktica Luxmedia 12-23,2010,12.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/praktica_luxmedia-12-23/,images/cameras/praktica_luxmedia_12_23.png,
Praktica,Praktica Luxmedia 12-Z4,2010,12.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/praktica_luxmedia-12-z4/,images/cameras/praktica_luxmedia_12z4.png,
Praktica,Praktica DCZ 12.Z4,2010,12.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/praktica_dcz-12.z4/,images/cameras/praktica_dcz_12.z4.png,
Praktica,Praktica Luxmedia 12-Z4TS,2010,12.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/praktica_luxmedia-12-z4ts/,images/cameras/praktica_luxmedia_12_z4ts.png,
Praktica,Praktica DCZ 14.1,2010,14.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/praktica_dcz-14.1/,images/cameras/praktica_dcz_14.1.png,
Praktica,Praktica Dpix 5000 WP,2010,5.00,"1/3.2"" (~ 4.5 x 3.37 mm)",specs/praktica_dpix-5000-wp/,images/cameras/praktica_dpix_5000wp.png,
Praktica,Praktica Luxmedia 12-04,2010,12.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/praktica_luxmedia-12-04/,images/cameras/praktica_luxmedia_12_04.png,
Praktica,Praktica Dpix 810z,2010,8.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_dpix-810z/,images/cameras/praktica_dpix_810z.png,
Praktica,Praktica DCZ 10.2,2009,10.17,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/praktica_dcz-10.2/,images/cameras/praktica_dcz_10.2.png,
Praktica,Praktica DCZ 10.4,2009,10.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/praktica_dcz-10.4/,images/cameras/praktica_dcz_10.4.png,
Praktica,Praktica DCZ 12.1,2009,12.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/praktica_dcz-12.1/,images/cameras/praktica_dcz_12.1.png,
Praktica,Praktica Dpix 910z,2009,9.00,"1/2"" (~ 6.4 x 4.8 mm)",specs/praktica_dpix-910z/,images/cameras/praktica_dpix_910z.png,
Praktica,Praktica Dpix 510Z,2009,5.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_dpix-510z/,images/cameras/praktica_dpix_510z.png,
Praktica,Praktica DCZ 10.3,2009,10.00,"1/2.33"" (~ 6.08 x 4.56 mm)",specs/praktica_dcz-10.3/,images/cameras/praktica_dcz_10.3.png,
Praktica,Praktica Luxmedia 12-03,2009,8.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_luxmedia-12-03/,images/cameras/praktica_luxmedia_1203.png,
Praktica,Praktica Luxmedia 10 TS,2009,10.34,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/praktica_luxmedia-10-ts/,images/cameras/praktica_luxmedia_10_ts.png,
Praktica,Praktica DCZ 10.1,2009,10.37,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/praktica_dcz-10.1/,images/cameras/praktica_dcz_10.1.png,
Praktica,Praktica Luxmedia 10-23,2009,10.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/praktica_luxmedia-10-23/,images/cameras/practica_luxmedia_10_23.png,
Praktica,Praktica DCZ 8.3,2009,8.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_dcz-8.3/,images/cameras/praktica_dcz_8.3.png,
Praktica,Praktica Luxmedia 12 TS,2009,10.34,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/praktica_luxmedia-12-ts/,images/cameras/praktica_luxmedia_12_ts.png,
Praktica,Praktica Luxmedia 12 HD,2009,12.00,"1/1.72"" (~ 7.44 x 5.58 mm)",specs/praktica_luxmedia-12-hd/,images/cameras/camera.png,
Praktica,Praktica Luxmedia 12-Z5,2009,12.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/praktica_luxmedia-12-z5/,images/cameras/practica_luxmedia_12_z5.png,
Praktica,Praktica Dpix 1100z,2009,10.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_dpix-1100z/,images/cameras/praktica_dpix_1100z.png,
Praktica,Praktica Luxmedia 10-03,2009,10.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/praktica_luxmedia-10-03/,images/cameras/practica_luxmedia_10_03.png,
Praktica,Praktica Dpix 1000z,2009,10.20,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/praktica_dpix-1000z/,images/cameras/praktica_dpix_1000z.png,
Praktica,Praktica DCZ 8.2,2008,8.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_dcz-8.2/,images/cameras/praktica_dcz_8.2.png,
Praktica,Praktica DCZ 8.1,2008,8.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_dcz-8.1/,images/cameras/praktica_dcz_8.1.png,
Praktica,Praktica Luxmedia 8213,2008,8.15,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_luxmedia-8213/,images/cameras/praktica_luxmedia_8213.png,
Praktica,Praktica Dpix 3300,2008,3.20,"1/3"" (~ 4.8 x 3.6 mm)",specs/praktica_dpix-3300/,images/cameras/camera.png,
Praktica,Praktica Luxmedia 8403,2008,8.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_luxmedia-8403/,images/cameras/praktica_luxmedia_8403.png,
Praktica,Praktica Dpix 820z,2008,8.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_dpix-820z/,images/cameras/praktica_dpix_820z.png,
Praktica,Praktica Dpix 750z,2008,7.21,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_dpix-750z/,images/cameras/praktica_dpix_750z.png,
Praktica,Praktica Luxmedia 8503,2008,8.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_luxmedia-8503/,images/cameras/praktica_luxmedia_8503.png,
Praktica,Praktica Luxmedia 12 XS,2008,12.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_luxmedia-12-xs/,images/cameras/praktica_luxmedia_12_xs.png,
Praktica,Praktica Dpix 9000,2008,9.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/praktica_dpix-9000/,images/cameras/praktica_dpix_9000.png,
Praktica,Praktica DCZ 6.8,2007,6.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_dcz-6.8/,images/cameras/camera.png,
Praktica,Praktica Luxmedia 6105,2007,6.36,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_luxmedia-6105/,images/cameras/camera.png,
Praktica,Praktica Dpix 740z,2007,7.15,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_dpix-740z/,images/cameras/camera.png,
Praktica,Praktica Luxmedia 10 XS,2007,10.37,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_luxmedia-10-xs/,images/cameras/praktica_luxmedia_10_xs.png,
Praktica,Praktica Luxmedia 7105,2007,7.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_luxmedia-7105/,images/cameras/camera.png,
Praktica,Praktica DCZ 7.4,2007,7.38,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_dcz-7.4/,images/cameras/praktica_dcz_7.4.png,
Praktica,Praktica DCZ 7.2,2007,7.15,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_dcz-7.2/,images/cameras/praktica_dcz_7.2.png,
Praktica,Praktica Luxmedia 6403,2007,6.10,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_luxmedia-6403/,images/cameras/camera.png,
Praktica,Praktica Dpix 5100,2007,5.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_dpix-5100/,images/cameras/camera.png,
Praktica,Praktica Luxmedia 7303,2007,7.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_luxmedia-7303/,images/cameras/camera.png,
Praktica,Praktica DCZ 7.1,2007,7.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_dcz-7.1/,images/cameras/camera.png,
Praktica,Praktica DCZ 7.3,2007,7.10,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_dcz-7.3/,images/cameras/camera.png,
Praktica,Praktica Luxmedia 6503,2007,6.30,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_luxmedia-6503/,images/cameras/camera.png,
Praktica,Praktica DVC 6.1,2007,6.10,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_dvc-6.1/,images/cameras/camera.png,
Praktica,Praktica Luxmedia 8203,2007,8.15,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_luxmedia-8203/,images/cameras/camera.png,
Praktica,Praktica Luxmedia 7403,2007,7.41,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_luxmedia-7403/,images/cameras/praktica_luxmedia_7403.png,
Praktica,Praktica Luxmedia 7103,2007,7.20,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_luxmedia-7103/,images/cameras/camera.png,
Praktica,Praktica Luxmedia 8303,2007,8.20,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_luxmedia-8303/,images/cameras/camera.png,
Praktica,Praktica Dpix 530Z,2007,5.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_dpix-530z/,images/cameras/camera.png,
Praktica,Praktica Dpix 3200,2007,3.20,"1/3"" (~ 4.8 x 3.6 mm)",specs/praktica_dpix-3200/,images/cameras/praktica_dpix_3200.png,
Praktica,Praktica DCZ 5.8,2007,5.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_dcz-5.8/,images/cameras/camera.png,
Praktica,Praktica Dpix 5200,2007,5.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_dpix-5200/,images/cameras/praktica_dpix_5200.png,
Praktica,Praktica DC 60,2006,6.18,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_dc-60/,images/cameras/camera.png,
Praktica,Praktica Digi 30,2006,3.20,"1/2"" (~ 6.4 x 4.8 mm)",specs/praktica_digi-30/,images/cameras/camera.png,
Praktica,Praktica Luxmedia 7203,2006,7.38,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_luxmedia-7203/,images/cameras/camera.png,
Praktica,Praktica Luxmedia 6203,2006,5.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_luxmedia-6203/,images/cameras/camera.png,
Praktica,Praktica DMMC 4,2006,2.00,"1/3"" (~ 4.8 x 3.6 mm)",specs/praktica_dmmc-4/,images/cameras/camera.png,
Praktica,Praktica Luxmedia 10 X3,2006,10.10,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/praktica_luxmedia-10-x3/,images/cameras/camera.png,
Praktica,Praktica DMMC,2006,2.00,"1/3"" (~ 4.8 x 3.6 mm)",specs/praktica_dmmc/,images/cameras/camera.png,
Praktica,Praktica DCZ 5.5,2006,5.20,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_dcz-5.5/,images/cameras/camera.png,
Praktica,Praktica DCZ 6.3,2006,6.10,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_dcz-6.3/,images/cameras/camera.png,
Praktica,Praktica DCZ 6.2,2005,6.10,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_dcz-6.2/,images/cameras/camera.png,
Praktica,Praktica Digi 3,2005,3.20,"1/2"" (~ 6.4 x 4.8 mm)",specs/praktica_digi-3/,images/cameras/camera.png,
Praktica,Praktica Luxmedia 5203,2005,5.10,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_luxmedia-5203/,images/cameras/camera.png,
Praktica,Praktica DCZ 5.4,2005,5.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_dcz-5.4/,images/cameras/camera.png,
Praktica,Praktica DC 50,2005,5.19,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/praktica_dc-50/,images/cameras/camera.png,
